duration	time_plus	time_minus	flux	flux_plus	flux_minus
82.2383576603328	5.57235235258001	-3.0910336514941	1.39260662451452e-10	2.84264636873352e-11	-2.84264636873352e-11
121.492	20.639	-16.971	1.36078291e-10	3.061096216e-11	-3.061096216e-11
155.127	14.583	-12.997	1.938208636e-10	4.229518054e-11	-4.229518054e-11
192.815	22.027	-23.105	1.23728825e-10	2.659579432e-11	-2.659579432e-11
238.701	21.273	-23.859	1.179553646e-10	2.58873019e-11	-2.58873019e-11
287.418	30.223	-27.445	8.73791474e-11	1.959713138e-11	-1.959713138e-11
358.462	34.399	-40.82	6.65737852e-11	1.502099274e-11	-1.502099274e-11
429.818	25.726	-36.957	9.27798544e-11	1.94469955e-11	-1.94469955e-11
498.377	47.429	-42.834	5.57836484e-11	1.25674841e-11	-1.25674841e-11
620.136	76.109	-74.329	3.328564838e-11	7.53292262e-12	-7.53292262e-12
740.244	61.307	-44	4.7882199e-11	1.08036275e-11	-1.08036275e-11
829.624	24.581	-28.073	2.964138858e-11	6.65877186e-12	-6.65877186e-12
889.177	32.725	-34.973	2.309675876e-11	5.17267456e-12	-5.17267456e-12
942.238	17.273	-20.336	6.5019116e-11	1.453872002e-11	-1.453872002e-11
1012.160	55.165	-52.649	2.398117084e-11	5.39580468e-12	-5.39580468e-12
1103.957	26.051	-36.632	2.850642228e-11	6.39405124e-12	-6.39405124e-12
1176.348	48.938	-46.34	1.764223342e-11	3.761336242e-12	-3.761336242e-12
1288.753	64.405	-63.468	1.197822244e-11	2.69525779e-12	-2.69525779e-12
1395.095	33.282	-41.937	2.013641454e-11	4.509685642e-12	-4.509685642e-12
1503.558	100.118	-75.182	1.95283125e-11	3.170517676e-12	-3.170517676e-12
5262.498	401.286	-461.228	1.298749456e-12	3.38919703e-13	-3.38919703e-13
6512.340	878.971	-848.556	1.14189106e-12	2.233180112e-13	-2.233180112e-13
12037.770	1128.735	-1403.638	5.42087548e-13	1.304471936e-13	-1.304471936e-13
18010.467	918.522	-1623.809	5.53950044e-13	1.401333298e-13	-1.401333298e-13
28422.276	7810.874	-6253.263	2.395412886e-13	4.71777468e-14	-4.71777468e-14
