duration	time_plus	time_minus	flux	flux_plus	flux_minus
54.5380885245947	3.86479548190552	-3.27398953950249	4.16023885170062e-10	5.16017561559466e-11	-5.16016844471479e-11
71.109	2.046	-2.352	3.292119118e-10	6.01056806e-11	-6.0105636e-11
75.285	2.678	-2.131	4.080123514e-10	6.72016744e-11	-6.72016298e-11
80.031	2.236	-2.068	3.225025108e-10	6.10698434e-11	-6.10698434e-11
84.199	1.578	-1.932	3.92238268e-10	7.42751898e-11	-7.42751898e-11
87.915	1.285	-2.138	3.591638446e-10	7.91519768e-11	-7.91519322e-11
91.339	1.635	-2.139	3.74824644e-10	6.84333926e-11	-6.84333926e-11
95.303	2.353	-2.329	2.784680388e-10	5.68161184e-11	-5.68160738e-11
100.056	1.831	-2.4	3.256706272e-10	6.16698026e-11	-6.1669758e-11
103.854	2.334	-1.966	4.59243078e-10	7.55481184e-11	-7.55480738e-11
108.275	1.734	-2.087	4.202414038e-10	9.03225374e-11	-9.03224928e-11
111.741	2.426	-1.732	5.01662584e-10	7.66217296e-11	-7.6621685e-11
115.654	1.443	-1.487	7.11919918e-10	1.08735469e-10	-1.087354244e-10
118.693	1.738	-1.596	6.36753308e-10	9.49218232e-11	-9.49217786e-11
122.061	1.600	-1.629	4.154400354e-10	8.163584e-11	-8.16357954e-11
124.977	1.477	-1.316	6.8076771e-10	1.178259302e-10	-1.17825841e-10
127.726	1.544	-1.272	7.5377568e-10	1.123665334e-10	-1.123664442e-10
130.966	1.691	-1.696	6.04913814e-10	9.4683793e-11	-9.46837484e-11
134.501	1.606	-1.844	6.15317656e-10	9.17263224e-11	-9.17262778e-11
137.874	2.035	-1.767	5.48608544e-10	8.37919824e-11	-8.37919378e-11
141.617	1.798	-1.708	5.94803886e-10	9.08477024e-11	-9.08476578e-11
144.906	1.744	-1.49	4.26075619e-10	8.0682738e-11	-8.06826934e-11
148.389	2.196	-1.739	3.65851793e-10	7.60662812e-11	-7.60662812e-11
152.474	2.020	-1.889	5.43008122e-10	8.09470376e-11	-8.0946993e-11
156.497	2.224	-2.003	4.7588869e-10	7.63541296e-11	-7.6354085e-11
160.580	2.673	-1.859	4.68356196e-10	6.98185794e-11	-6.98185348e-11
165.240	1.701	-1.987	3.635792892e-10	7.1444963e-11	-7.14449184e-11
168.969	2.484	-2.028	3.053558624e-10	5.78229634e-11	-5.78229188e-11
173.426	2.026	-1.973	3.260330914e-10	6.65208554e-11	-6.65208554e-11
178.242	2.452	-2.789	2.487716194e-10	5.07571192e-11	-5.07571192e-11
182.491	1.848	-1.797	4.296401402e-10	7.60928182e-11	-7.60927736e-11
186.391	2.621	-2.052	2.86865862e-10	5.63704306e-11	-5.6370386e-11
191.540	3.034	-2.527	2.079206954e-10	4.96370348e-11	-4.96370348e-11
207.439	7.076	-7.968	2.563355118e-10	5.36884988e-11	-5.36884988e-11
225.101	9.472	-10.586	1.640382202e-10	3.699551268e-11	-3.699551268e-11
243.297	8.827	-8.724	1.904483778e-10	4.25855518e-11	-4.25855518e-11
257.985	9.184	-5.86	2.18532418e-10	4.89488122e-11	-4.89488122e-11
280.667	9.067	-13.499	1.706511514e-10	3.574224376e-11	-3.574224376e-11
304.782	15.040	-15.048	1.092009146e-10	2.458578568e-11	-2.458578568e-11
339.342	15.583	-19.52	9.277692e-11	2.096000638e-11	-2.096000638e-11
367.413	10.077	-12.489	1.460104096e-10	3.28731659e-11	-3.28731659e-11
393.575	11.495	-16.085	1.440937246e-10	2.94968567e-11	-2.94968567e-11
418.546	14.105	-13.475	1.20787281e-10	2.705499778e-11	-2.705499778e-11
451.438	18.823	-18.787	8.71833664e-11	1.95950546e-11	-1.95950546e-11
486.937	20.933	-16.676	8.87545352e-11	1.98800263e-11	-1.98800263e-11
521.452	16.506	-13.582	1.153194102e-10	2.524677106e-11	-2.524677106e-11
551.810	16.236	-13.851	1.164260254e-10	2.544758256e-11	-2.544758256e-11
595.313	30.401	-27.267	6.08670472e-11	1.334731712e-11	-1.334731712e-11
653.544	19.810	-27.829	7.37624236e-11	1.617509538e-11	-1.617509538e-11
703.473	22.535	-30.119	6.5448939e-11	1.442267218e-11	-1.442267218e-11
752.184	41.520	-26.177	4.89621922e-11	1.102347872e-11	-1.102347872e-11
817.545	23.799	-23.84	6.98824912e-11	1.562619872e-11	-1.562619872e-11
867.377	29.127	-26.033	6.25853514e-11	1.374654956e-11	-1.374654956e-11
932.584	21.588	-36.08	5.73209458e-11	1.292758652e-11	-1.292758652e-11
989.104	32.766	-34.932	5.17522344e-11	1.133006804e-11	-1.133006804e-11
1050.932	31.114	-29.062	5.46616708e-11	1.234907546e-11	-1.234907546e-11
1109.331	37.906	-27.285	5.17034866e-11	1.164066244e-11	-1.164066244e-11
1206.836	68.267	-59.6	4.57456402e-11	7.793181e-12	-7.793181e-12
5908.103	82.745	-67.693	1.187404086e-11	1.989312532e-12	-1.989312532e-12
6110.171	34.388	-40.831	1.313515046e-11	2.947113588e-12	-2.947113588e-12
6184.641	30.123	-40.082	1.549163606e-11	3.313051682e-12	-3.313051682e-12
6264.591	50.465	-49.827	9.86319634e-12	2.210479918e-12	-2.210479918e-12
6364.372	38.440	-49.316	1.182534658e-11	2.588872116e-12	-2.588872116e-12
6450.503	52.602	-47.691	9.79762542e-12	2.210827798e-12	-2.210827798e-12
6567.694	68.299	-64.589	7.41103036e-12	1.66848377e-12	-1.66848377e-12
6706.277	45.052	-70.285	8.57827926e-12	1.933475562e-12	-1.933475562e-12
6880.090	147.038	-128.761	6.27628594e-12	1.067096032e-12	-1.067096032e-12
11974.712	66.571	-113.955	5.60007858e-12	1.25783596e-12	-1.25783596e-12
12145.851	118.584	-104.567	3.385568606e-12	8.83802966e-13	-8.83802966e-13
12354.960	82.479	-90.526	5.90348346e-12	1.326976664e-12	-1.326976664e-12
12602.629	165.771	-165.19	2.74825423e-12	6.5426639e-13	-6.5426639e-13
17618.783	887.769	-1637.046	1.839605942e-12	3.449600826e-13	-3.449600826e-13
22872.615	1357.333	-1162.688	1.767390514e-12	3.163172936e-13	-3.163172936e-13
28774.659	4470.167	-1222.737	7.64651836e-13	2.030995246e-13	-2.030995246e-13
33629.819	291.984	-384.993	1.209396346e-12	3.16899056e-13	-3.16899056e-13
34280.590	303.135	-358.787	1.224652668e-12	3.215784434e-13	-3.215784434e-13
41185.198	3824.458	-2252.297	4.018989848e-13	1.073347168e-13	-1.073347168e-13
45394.313	412.670	-384.657	1.015070578e-12	2.673611224e-13	-2.673611224e-13
46418.101	777.151	-611.118	6.87946526e-13	1.706354522e-13	-1.706354522e-13
51794.444	1139.693	-1272.329	6.05565866e-13	1.179471976e-13	-1.179471976e-13
56995.441	1001.438	-851.457	7.87473656e-13	1.773329896e-13	-1.773329896e-13
94604.545	15540.835	-8479.999	2.373764086e-13	6.01120138e-14	-6.01120138e-14
171119.608	53364.081	-11610.031	1.190671928e-13	3.362481862e-14	-3.362481862e-14
