duration	time_plus	time_minus	flux	flux_plus	flux_minus
51.832648800322	0.736312181149962	-0.98052281480264	2.46359922297202e-09	3.67251985111496e-10	-3.6725258912749e-10
53.3100972330692	0.799497724862299	-0.741136251597197	2.75167572621131e-09	4.10196019711446e-10	-4.1019736045878e-10
54.8501175220218	0.506750463806561	-0.740522564090341	3.40042076605426e-09	5.06905740895541e-10	-5.06909995547617e-10
56.177208801211	0.881361166535655	-0.820340815382643	3.33391400214776e-09	4.30408327528128e-10	-4.30416959294081e-10
65.205	0.623	-0.596	3.671156484e-09	5.47264359e-10	-5.472731763e-10
66.641	0.875	-0.813	2.609922618e-09	3.970438371e-10	-3.970483821e-10
68.408	0.879	-0.891	2.583762507e-09	3.809554461e-10	-3.809597184e-10
69.980	0.917	-0.693	2.736784476e-09	4.163430888e-10	-4.163467248e-10
71.850	1.009	-0.953	2.245504518e-09	3.416052906e-10	-3.416080176e-10
73.599	0.655	-0.74	3.159183141e-09	4.80601935e-10	-4.806052983e-10
74.940	0.826	-0.686	2.887066719e-09	4.392053478e-10	-4.39207893e-10
76.444	0.895	-0.677	2.771092863e-09	4.13090505e-10	-4.130929593e-10
78.082	0.837	-0.743	2.716981911e-09	4.133303901e-10	-4.133322081e-10
79.705	0.529	-0.786	3.114723042e-09	5.041644876e-10	-5.041664874e-10
81.055	0.934	-0.822	2.44444644e-09	3.71870082e-10	-3.718715364e-10
82.950	1.022	-0.96	1.93351572e-09	3.409714449e-10	-3.409724448e-10
85.242	0.819	-1.27	2.08619136e-09	3.109913523e-10	-3.109923522e-10
86.828	0.864	-0.768	2.587587579e-09	4.017926349e-10	-4.017937257e-10
88.316	0.872	-0.624	2.865320712e-09	4.358970423e-10	-4.358981331e-10
90.104	0.783	-0.916	2.52332037e-09	3.838690638e-10	-3.838700637e-10
91.459	0.594	-0.572	3.679033878e-09	5.596860258e-10	-5.596872984e-10
92.903	1.062	-0.851	2.241596727e-09	3.410108046e-10	-3.410114409e-10
94.658	0.700	-0.693	3.077568576e-09	4.68185904e-10	-4.681869039e-10
96.669	0.913	-1.311	1.957141539e-09	2.917537308e-10	-2.917543671e-10
98.635	1.061	-1.053	2.028091716e-09	3.085306893e-10	-3.085313256e-10
100.837	1.055	-1.141	1.892645262e-09	3.00023631e-10	-3.000242673e-10
103.158	1.046	-1.267	1.824966576e-09	2.833752051e-10	-2.833757505e-10
105.247	1.065	-1.043	2.03322393e-09	3.093114294e-10	-3.093120657e-10
107.662	1.221	-1.35	1.693238841e-09	2.524133016e-10	-2.52413847e-10
109.730	1.149	-0.847	2.180938248e-09	3.251153943e-10	-3.251161215e-10
111.986	0.820	-1.107	2.191277214e-09	3.402547893e-10	-3.402555165e-10
114.017	1.038	-1.211	1.935939114e-09	2.885930469e-10	-2.885937741e-10
116.476	1.347	-1.421	1.501441659e-09	2.38009833e-10	-2.380103784e-10
118.785	0.892	-0.961	2.349326862e-09	3.502172475e-10	-3.502182474e-10
121.388	1.540	-1.711	1.299478221e-09	2.01778911e-10	-2.017795473e-10
124.106	1.339	-1.178	1.730039706e-09	2.578992984e-10	-2.579001165e-10
126.829	1.793	-1.384	1.350102249e-09	2.053890954e-10	-2.053898226e-10
130.229	1.309	-1.607	1.495534977e-09	2.2294134e-10	-2.22942249e-10
132.853	1.142	-1.315	1.774918854e-09	2.645895384e-10	-2.645907201e-10
135.626	1.074	-1.631	1.612625994e-09	2.403963216e-10	-2.403975942e-10
138.373	1.863	-1.673	1.223162217e-09	1.860778449e-10	-1.860787539e-10
142.217	1.772	-1.98	1.02956067e-09	1.856035287e-10	-1.856040741e-10
145.825	1.840	-1.836	1.197799299e-09	1.822195035e-10	-1.822204125e-10
149.580	2.129	-1.915	1.07711046e-09	1.638592488e-10	-1.638602487e-10
153.974	2.275	-2.265	9.1744461e-10	1.454340915e-10	-1.454349096e-10
158.851	2.409	-2.602	5.803585947e-10	1.059585849e-10	-1.059590394e-10
163.042	1.616	-1.782	7.590563595e-10	1.621618731e-10	-1.621625094e-10
166.645	1.707	-1.986	7.340161365e-10	1.470520206e-10	-1.470526569e-10
170.520	2.156	-2.167	6.423599394e-10	1.247126184e-10	-1.247131638e-10
174.881	1.876	-2.205	6.966791433e-10	1.311375213e-10	-1.311381576e-10
