duration	time_plus	time_minus	flux	flux_plus	flux_minus
789.703	12.830	-14.156	4.59440272e-11	1.796766624e-11	-1.70009744e-11
804.572	1.485	-2.039	2.968144112e-10	8.43637424e-11	-8.43638528e-11
810.532	3.894	-4.475	7.60668144e-11	3.12654088e-11	-2.813560928e-11
833.243	17.441	-18.817	3.618584112e-11	1.381480096e-11	-1.30955744e-11
864.081	9.501	-13.396	3.83699984e-11	1.53137312e-11	-1.417266624e-11
881.666	10.439	-8.084	2.96149656e-11	1.289779648e-11	-1.148353568e-11
897.296	5.805	-5.191	8.5189976e-11	2.083939472e-11	-2.083942784e-11
910.350	5.331	-7.249	4.3733304e-11	1.846310096e-11	-1.637389504e-11
918.778	4.039	-3.097	1.350225488e-10	3.189913792e-11	-3.18991968e-11
948.379	11.190	-13.884	5.64483664e-11	1.270511904e-11	-1.270511904e-11
978.548	16.123	-18.979	4.21691936e-11	9.2307464e-12	-9.2307464e-12
1018.069	19.226	-23.398	3.396547264e-11	7.43496896e-12	-7.43496896e-12
1059.464	25.470	-22.169	3.087386784e-11	6.74771056e-12	-6.74771056e-12
1107.791	27.290	-22.857	2.912909888e-11	6.40623968e-12	-6.40623968e-12
1150.973	11.688	-15.892	5.09827936e-11	1.140009904e-11	-1.140009904e-11
1188.032	14.746	-25.371	3.84678864e-11	8.26263408e-12	-8.26263408e-12
1221.633	21.262	-18.855	3.467324336e-11	7.81691248e-12	-7.81691248e-12
1277.106	33.487	-34.21	2.050550464e-11	4.61527568e-12	-4.61527568e-12
1334.949	20.776	-24.356	3.272043664e-11	7.16243552e-12	-7.16243552e-12
1395.502	22.906	-39.777	2.237590144e-11	5.0197776e-12	-5.0197776e-12
1442.861	30.707	-24.454	2.632232608e-11	5.80713568e-12	-5.80713568e-12
1510.155	31.111	-36.586	2.047924048e-11	4.6093656e-12	-4.6093656e-12
1578.134	30.830	-36.868	2.027329296e-11	4.55553456e-12	-4.55553456e-12
1640.095	31.551	-31.132	2.22500528e-11	4.97526432e-12	-4.97526432e-12
1713.345	25.999	-41.699	2.348676832e-11	4.92526784e-12	-4.92526784e-12
1766.825	35.202	-27.481	2.195073632e-11	4.92439568e-12	-4.92439568e-12
1839.156	35.583	-37.129	1.90691344e-11	4.28495152e-12	-4.28495152e-12
1919.744	47.766	-45.005	1.589599552e-11	3.479599712e-12	-3.479599712e-12
2002.874	32.334	-35.364	2.127819792e-11	4.65775392e-12	-4.65775392e-12
2074.815	48.149	-39.607	1.572746624e-11	3.534059296e-12	-3.534059296e-12
2166.851	28.825	-43.887	1.511882368e-11	3.314723936e-12	-3.314723936e-12
2238.315	32.581	-42.639	1.060967552e-11	2.392207552e-12	-2.392207552e-12
2323.912	59.811	-53.017	1.132609792e-11	2.0168056e-12	-2.0168056e-12
5737.171	113.868	-131.848	3.84270016e-12	8.41795584e-13	-8.41795584e-13
5955.952	115.731	-104.912	4.05853216e-12	9.136888e-13	-9.136888e-13
6206.711	105.671	-135.028	2.78104408e-12	7.2524888e-13	-7.2524888e-13
12314.386	81.478	-149.196	2.838138176e-12	7.38318768e-13	-7.38318768e-13
14433.198	3277.610	-2037.335	1.090598544e-12	1.876945728e-13	-1.876945728e-13
24343.482	5076.398	-1426.38	8.481756e-13	2.230430336e-13	-2.230430336e-13
29795.096	336.857	-375.216	1.038029744e-12	2.557255552e-13	-2.557255552e-13
39620.248	2152.447	-3455.868	4.84815344e-13	1.188638528e-13	-1.188638528e-13
55201.984	9550.302	-3460.237	2.818027712e-13	6.1934768e-14	-6.1934768e-14
163499.039	84912.287	-42351.412	9.51934672e-14	2.179138864e-14	-2.179138864e-14
