duration	time_plus	time_minus	flux	flux_plus	flux_minus
62.4420182875967	3.63732264715668	-3.44624928049372	2.96199992522127e-10	4.0686239282273e-11	-4.06862502847889e-11
78.647	3.018	-3.328	1.887848414e-10	3.553540318e-11	-3.553540318e-11
86.282	4.277	-4.617	1.03457843e-10	2.719341436e-11	-2.71934105e-11
111.692	12.395	-10.171	6.34467814e-11	1.422960822e-11	-1.422960822e-11
151.428	22.805	-27.341	3.035272014e-11	6.66138342e-12	-6.66138342e-12
224.371	72.720	-50.138	1.423344506e-11	2.705006554e-12	-2.705006554e-12
5404.519	16307.743	-1334.141	3.91138432e-13	7.05228948e-14	-7.05228948e-14
65635.789	31236.615	-14087.013	6.60441754e-14	3.193679466e-14	-2.475075232e-14
