duration	time_plus	time_minus	flux	flux_plus	flux_minus
107.946	19.247	-18.363	3.69732229e-11	8.31216218e-12	-8.31216218e-12
150.646	14.157	-23.453	3.77376043e-11	8.48400901e-12	-8.48400901e-12
180.491	24.429	-15.688	3.504350823e-11	7.84440365e-12	-7.84440365e-12
250.998	59.230	-46.078	1.305072399e-11	2.940365577e-12	-2.940365577e-12
388.930	69.229	-78.703	5.67892349e-12	1.244456889e-12	-1.244456889e-12
542.081	126.693	-83.922	3.78955057e-12	8.52998597e-13	-8.52998597e-13
734.181	105.091	-65.407	4.67465759e-12	1.053395112e-12	-1.053395112e-12
931.827	82.957	-92.555	3.375785727e-12	8.85913133e-13	-8.85913133e-13
1923.803	3485.405	-909.019	1.060492372e-12	1.941261977e-13	-1.941261977e-13
47481.469	155985.986	-37155.727	1.782506812e-14	7.04791852e-15	-5.75710526e-15
