duration	time_plus	time_minus	flux	flux_plus	flux_minus
109.786	21.910	-20.714	2.030375808e-11	4.54005888e-12	-4.54005888e-12
155.372	26.471	-23.675	1.732270848e-11	3.88195968e-12	-3.88195968e-12
212.878	34.155	-31.035	1.33289664e-11	2.993530368e-12	-2.993530368e-12
275.229	24.458	-28.196	1.647456384e-11	3.691891584e-12	-3.691891584e-12
345.347	44.603	-45.661	1.0087584e-11	2.21280384e-12	-2.21280384e-12
445.585	62.209	-55.635	7.33804416e-12	1.649849856e-12	-1.649849856e-12
568.355	97.400	-60.561	5.47149696e-12	1.231536768e-12	-1.231536768e-12
779.875	144.135	-114.119	3.342809088e-12	7.557312e-13	-7.557312e-13
1075.850	116.443	-151.841	2.534982912e-12	6.47900928e-13	-6.47900928e-13
1466.757	229.494	-274.464	1.938252672e-12	4.13180544e-13	-4.13180544e-13
5450.735	487.659	-495.209	6.95223936e-13	1.84027776e-13	-1.84027776e-13
7950.900	5228.725	-2012.506	2.961439104e-13	6.18850944e-14	-6.18850944e-14
57468.237	33851.099	-12390.835	6.8820288e-14	2.57622336e-14	-2.104392576e-14
