duration	time_plus	time_minus	flux	flux_plus	flux_minus
10683.260	70.417	-90.052	6.03950387e-12	1.367923316e-12	-1.367923316e-12
10859.513	77.198	-105.837	4.265556142e-12	1.074174835e-12	-1.074174835e-12
11054.957	72.311	-118.246	5.10194957e-12	1.148824466e-12	-1.148824466e-12
11209.091	111.242	-81.822	5.04336374e-12	1.138290826e-12	-1.138290826e-12
11381.969	38.657	-61.636	9.66545515e-12	2.176404753e-12	-2.176404753e-12
11516.164	72.452	-95.539	5.72499886e-12	1.301273476e-12	-1.301273476e-12
11668.283	105.863	-79.667	6.55587204e-12	1.319745274e-12	-1.319745274e-12
15997.926	89.001	-156.716	2.927430442e-12	7.74643627e-13	-7.74643627e-13
16207.707	107.386	-120.78	3.206107284e-12	8.36263697e-13	-8.36263697e-13
16467.323	101.010	-152.229	2.884074859e-12	7.56125281e-13	-7.56125281e-13
16707.684	166.534	-139.351	4.46194474e-12	8.53391637e-13	-8.53391637e-13
21884.192	78.510	-97.002	4.170732694e-12	1.098312128e-12	-1.098312128e-12
22055.153	110.642	-92.451	3.649073137e-12	9.47050954e-13	-9.47050954e-13
22385.213	249.444	-219.419	2.746428975e-12	5.45079235e-13	-5.45079235e-13
27875.802	122.186	-208.78	2.504907781e-12	6.36283576e-13	-6.36283576e-13
28550.904	4258.905	-552.916	2.726546945e-12	5.8174656e-13	-5.8174656e-13
38746.046	264.756	-254.258	1.476213359e-12	3.901450359e-13	-3.901450359e-13
39290.240	312.289	-279.438	1.39425483e-12	3.540541734e-13	-3.540541734e-13
39686.801	118.821	-84.271	3.885103391e-12	1.007893069e-12	-1.007893069e-12
40027.825	161.417	-222.203	2.155440051e-12	5.44590912e-13	-5.44590912e-13
40639.521	339.513	-450.279	1.230893762e-12	2.873448123e-13	-2.873448123e-13
44684.357	211.397	-443.012	1.226674703e-12	3.226054826e-13	-3.226054826e-13
45250.222	257.318	-354.468	1.309044837e-12	3.442682322e-13	-3.442682322e-13
46175.188	548.384	-667.647	1.087119058e-12	2.223627699e-13	-2.223627699e-13
